src,dst,relation
102794991,NULL,Has Property
9209911,Hamilton Heights,Has Property
26491163,Murray Hill,Has Property
5042234,Chinatown,Has Property
121722096,NULL,Has Property
50288724,Upper East Side,Has Property
77001085,NULL,Has Property
10039614,NULL,Has Property
82756943,Kew Garden Hills,Has Property
3627104,Lower East Side,Has Property
260193,Lower East Side,Has Property
96098402,Midtown East,Has Property
64978219,Flatiron District,Has Property
3730707,NULL,Has Property
2860770,Lakeside,Has Property
30283008,Chelsea,Has Property
1978457,Union Square,Has Property
4291007,Clinton Hill,Has Property
50639732,East Harlem,Has Property
56656728,NULL,Has Property
37510330,Dyker Heights,Has Property
79598330,East Flatbush,Has Property
22659263,Crown Heights,Has Property
21688465,Crown Heights,Has Property
26436212,Bushwick,Has Property
21734605,Park Slope,Has Property
2695451,Soho,Has Property
81634538,Sheepshead Bay,Has Property
33979948,Park Slope,Has Property
1936045,Tribeca,Has Property
49455312,NULL,Has Property
118270996,Washington Heights,Has Property
5064742,West Village,Has Property
970776,West Village,Has Property
21084906,West Village,Has Property
29721928,West Village,Has Property
8005325,Kips Bay,Has Property
50760546,Murray Hill,Has Property
3267792,Lower East Side,Has Property
290317,Upper East Side,Has Property
11751452,Upper East Side,Has Property
21554910,Upper East Side,Has Property
8672686,NULL,Has Property
26271616,Upper West Side,Has Property
46477226,Upper West Side,Has Property
121225315,Sunnyside,Has Property
391488,Lefferts Garden,Has Property
28503890,Clinton Hill,Has Property
90705436,East Harlem,Has Property
4566175,NULL,Has Property
29423842,NULL,Has Property
5750240,Williamsburg,Has Property
22258022,NULL,Has Property
282668,Williamsburg,Has Property
40920476,NULL,Has Property
4870428,NULL,Has Property
74047176,Bensonhurst,Has Property
56887361,Bedford-Stuyvesant,Has Property
2313878,Hamilton Heights,Has Property
43725624,Harlem,Has Property
108176705,NULL,Has Property
5579700,Gramercy Park,Has Property
12601594,Glendale,Has Property
78030531,Hell's Kitchen,Has Property
66741253,Kips Bay,Has Property
5685786,NULL,Has Property
1689781,Hamilton Heights,Has Property
6407060,Harlem,Has Property
857977,Hamilton Heights,Has Property
106961088,Hamilton Heights,Has Property
24840827,Bedford-Stuyvesant,Has Property
37332180,Astoria,Has Property
87660234,NULL,Has Property
107684763,NULL,Has Property
1205924,Jordaan,Has Property
31907721,Jordaan,Has Property
329249,Nieuwmarkt en Lastage,Has Property
46691672,NULL,Has Property
3854460,Indische Buurt,Has Property
106881878,Indische Buurt,Has Property
75206611,Rivierenbuurt,Has Property
8464490,Oud-Zuid,Has Property
2237595,Dreta de l'Eixample,Has Property
96629790,NULL,Has Property
104907964,NULL,Has Property
102947901,NULL,Has Property
35007866,NULL,Has Property
113173599,NULL,Has Property
7843388,La Nova Esquerra de l'Eixample,Has Property
5878688,L'Antiga Esquerra de l'Eixample,Has Property
37927556,el Fort Pienc,Has Property
2540769,NULL,Has Property
15332098,Sant Gervasi - Galvany,Has Property
118423747,Prenzlauer Berg,Has Property
29746785,Prenzlauer Berg,Has Property
3348968,Prenzlauer Berg,Has Property
76514831,Prenzlauer Berg,Has Property
9300754,NULL,Has Property
38921009,NULL,Has Property
2516734,Alt-Treptow,Has Property
7347235,Neukölln,Has Property
2320210,El Born,Has Property
12917758,NULL,Has Property
267345,Exarcheia,Has Property
10076200,Neos Kosmos,Has Property
29400145,East Downtown,Has Property
31105898,NULL,Has Property
107254793,NULL,Has Property
11897267,Sants-Montjuïc,Has Property
1391607,El Poble-sec,Has Property
1310304,Vila de Gràcia,Has Property
1298586,El Poblenou,Has Property
83729645,El Camp de l'Arpa del Clot,Has Property
85696475,NULL,Has Property
3036204,El Poble-sec,Has Property
23982960,Guinardó,Has Property
1405013,Camp d'en Grassot i Gràcia Nova,Has Property
86873653,Charlottenburg,Has Property
1345035,Lichtenrade,Has Property
15974323,Zehlendorf,Has Property
941228,Charlottenburg,Has Property
11097094,NULL,Has Property
46911033,Friedrichshagen,Has Property
64168013,Lichtenberg,Has Property
64810993,NULL,Has Property
18873445,El Gòtic,Has Property
7261659,Oud-West,Has Property
8359122,Oud-West,Has Property
29228743,Oud-West,Has Property
87164100,West Campus,Has Property
34377523,NULL,Has Property
17556558,Anderson Mill,Has Property
12755129,East Downtown,Has Property
53512695,NULL,Has Property
71340704,Oud-West,Has Property
4122442,West Austin,Has Property
87584875,NULL,Has Property
518644,NULL,Has Property
4085292,Downtown Toronto,Has Property
104539584,NULL,Has Property
4168586,Downtown Vancouver,Has Property
10081954,NULL,Has Property
31915994,NULL,Has Property
46734993,NULL,Has Property
31991658,Mariahilf,Has Property
72249424,Trinity-Bellwoods,Has Property
51339373,Wieden,Has Property
759129,Wieden,Has Property
34970365,Wieden,Has Property
20371167,NULL,Has Property
12763669,NULL,Has Property
9813203,Mount Baker,Has Property
19607890,Avalon,Has Property
1865162,Bernal Heights,Has Property
3620725,Bernal Heights,Has Property
17958505,NULL,Has Property
32250029,NULL,Has Property
45198265,NULL,Has Property
23621508,NULL,Has Property
24579694,Flaminio,Has Property
31217794,Tor Pignattara,Has Property
33999580,NULL,Has Property
9832430,Hillcrest,Has Property
52714843,Clairemont Mesa East,Has Property
51004921,NULL,Has Property
59688071,East Village,Has Property
34050428,East Village,Has Property
50552827,Palm Beach,Has Property
49352474,NULL,Has Property
113767441,Coogee,Has Property
24918188,Bondi Beach,Has Property
107972866,NULL,Has Property
9798291,NULL,Has Property
6346492,Fisherman's Wharf,Has Property
5553008,Western Addition/NOPA,Has Property
4401321,Cole Valley,Has Property
4261488,Santa Cruz,Has Property
7212456,Noe Valley,Has Property
45813675,NULL,Has Property
24373754,Parkside,Has Property
290120,Mission District,Has Property
33367198,Ballard,Has Property
54412004,Bondi,Has Property
23277896,Bondi Beach,Has Property
58974040,NULL,Has Property
100452771,NULL,Has Property
50156264,NULL,Has Property
57731648,Prati,Has Property
4023360,Esquilino,Has Property
861297,Golden Hill,Has Property
12695699,Pigneto,Has Property
3521441,SoMa,Has Property
975389,Old Town,Has Property
1230464,Mission Hill,Has Property
2833833,Pacific Beach,Has Property
13098454,North Clairemont,Has Property
6229756,Mission District,Has Property
20533163,Mission Beach,Has Property
3416224,Park West,Has Property
12032885,University City,Has Property
100261979,Columbia Heights,Has Property
41656215,Kingman Park,Has Property
8939272,Kingman Park,Has Property
44749877,Edgewood,Has Property
5488431,Eckington,Has Property
13160589,NULL,Has Property
32622269,NULL,Has Property
18576678,San Giovanni,Has Property
45417153,NULL,Has Property
465560,Manly,Has Property
36960600,Studio District,Has Property
619288,Riverdale,Has Property
8065052,Crescent Town,Has Property
35138338,Runnymede,Has Property
49092095,NULL,Has Property
41824899,Scarborough City Centre,Has Property
18950329,Yonge Eglinton,Has Property
55305846,Lambton Baby Point,Has Property
37748955,NULL,Has Property
45376352,NULL,Has Property
55915446,Palmerston/Little Italy,Has Property
16430735,Old East York,Has Property
67475413,Broadview North,Has Property
13647990,Cliffcrest,Has Property
10304305,Wallace Emerson,Has Property
115548761,Lefferts Garden,Has Property
40595239,Brooklyn Heights,Has Property
65259715,Bedford-Stuyvesant,Has Property
91645690,Clinton Hill,Has Property
18060780,Bushwick,Has Property
31883813,NULL,Has Property
18225315,Chelsea,Has Property
149929,Fort Greene,Has Property
10747093,NULL,Has Property
48939474,Greenwich Village,Has Property
119631816,Hell's Kitchen,Has Property
2618000,Gramercy Park,Has Property
1291494,Alphabet City,Has Property
13530123,St. George,Has Property
4231878,Park Slope,Has Property
23144316,Park Slope,Has Property
15201466,NULL,Has Property
13063145,Bedford-Stuyvesant,Has Property
80778982,Bedford-Stuyvesant,Has Property
2666654,Ditmars / Steinway,Has Property
1192716,Williamsburg,Has Property
27974352,NULL,Has Property
16096378,Williamsburg,Has Property
2739024,NULL,Has Property
24118443,Williamsburg,Has Property
3773133,Williamsburg,Has Property
19770808,West Village,Has Property
47929601,NULL,Has Property
55504410,Murray Hill,Has Property
1144452,NULL,Has Property
19100918,Soho,Has Property
11512908,Upper East Side,Has Property
11995315,Acton,Has Property
1947338,NULL,Has Property
48123115,LB of Brent,Has Property
48356170,LB of Brent,Has Property
38318734,LB of Harrow,Has Property
7448079,Lee,Has Property
79230116,Kensington,Has Property
94679515,NULL,Has Property
843530,NULL,Has Property
10522033,NULL,Has Property
17075591,Valby,Has Property
26647699,Nørrebro,Has Property
12676823,Nørrebro,Has Property
96778402,Nørrebro,Has Property
9772211,Nørrebro,Has Property
86025264,NULL,Has Property
3593997,København NV,Has Property
54517783,København NV,Has Property
24453153,Vesterbro,Has Property
20788732,Vesterbro,Has Property
3467871,NULL,Has Property
83712658,Vesterbro,Has Property
28379000,NULL,Has Property
538621,Vesterbro,Has Property
80055839,Amager Vest,Has Property
53921784,Amager Vest,Has Property
32212466,Amagerbro,Has Property
7304490,Five Points,Has Property
48873476,Five Points,Has Property
34126122,Frederiksberg,Has Property
34292934,Frederiksberg,Has Property
58222205,Brønshøj,Has Property
36679966,NULL,Has Property
7005672,Indre By,Has Property
17139260,Indre By,Has Property
6045516,NULL,Has Property
17140629,LB of Brent,Has Property
54050589,NULL,Has Property
1954991,NULL,Has Property
2731071,NULL,Has Property
104808357,Bayswater,Has Property
91649743,NULL,Has Property
82643552,NULL,Has Property
3657011,Battersea,Has Property
2145110,Wimbledon,Has Property
111297353,Battersea,Has Property
53921209,Wimbledon,Has Property
21281192,LB of Merton,Has Property
36701336,Wimbledon,Has Property
26683078,Wimbledon,Has Property
988379,Upper Tooting,Has Property
33889201,NULL,Has Property
46696371,NULL,Has Property
15069523,Chelsea,Has Property
20716669,Notting Hill,Has Property
84839510,Upper Tooting,Has Property
4807396,Stoke Newington,Has Property
49659488,Valley Village,Has Property
103174281,Westlake,Has Property
69279908,NULL,Has Property
8786896,St. John's Wood,Has Property
1455458,LB of Camden,Has Property
5352830,St. Pancras,Has Property
23290134,Camden Town,Has Property
2454528,Hampstead,Has Property
79073459,NULL,Has Property
35376027,NULL,Has Property
15298602,NULL,Has Property
8941748,Limehouse,Has Property
18789500,LB of Camden,Has Property
29274785,Poplar,Has Property
598895,Shoreditch,Has Property
2737943,NULL,Has Property
20431052,LB of Islington,Has Property
2730552,LB of Islington,Has Property
111786259,NULL,Has Property
109655111,NULL,Has Property
1612612,Whitechapel/Brick Lane,Has Property
32640237,Bethnal Green,Has Property
60329632,LB of Hackney,Has Property
2317038,Haggerston,Has Property
38603807,NULL,Has Property
62411200,LB of Newham,Has Property
20353852,NULL,Has Property
11607389,Shoreditch,Has Property
76521441,LB of Hackney,Has Property
8922725,Hackney,Has Property
18256918,Hackney,Has Property
4649563,NULL,Has Property
81237953,NULL,Has Property
20648813,Lisson Grove,Has Property
60881628,St. Pancras,Has Property
88158325,NULL,Has Property
39225820,Covent Garden,Has Property
1591442,Pimlico,Has Property
11598944,LB of Hackney,Has Property
2706235,Dalston,Has Property
13862012,Stoke Newington,Has Property
988379,Shoreditch,Has Property
210344,Culver City,Has Property
30713954,Downtown,Has Property
112185104,NULL,Has Property
556615,NULL,Has Property
29927830,NULL,Has Property
105604325,NULL,Has Property
12118725,NULL,Has Property
22567195,Logan Square,Has Property
11440474,Bruxelles-Ville,Has Property
38701026,Mattapan,Has Property
114110032,NULL,Has Property
27421340,Forest,Has Property
4384965,River North,Has Property
3198506,Østerbro,Has Property
18037855,NULL,Has Property
9907590,NULL,Has Property
69965579,NULL,Has Property
34086084,Østerbro,Has Property
40291531,Nørrebro,Has Property
51204893,Nørrebro,Has Property
6197407,NULL,Has Property
78650473,Indre By,Has Property
24163124,NULL,Has Property
12355074,Amagerbro,Has Property
14075269,Amager Øst,Has Property
34331784,Amager Øst,Has Property
22163503,Lakeview,Has Property
126000635,Lakeview,Has Property
1788967,Lakeview,Has Property
44967468,Wicker Park,Has Property
76493450,Schaerbeek,Has Property
37809273,Schaerbeek,Has Property
77280312,NULL,Has Property
30886037,Friedrichshain,Has Property
6771093,Schöneberg,Has Property
6302376,Potsdamer Platz,Has Property
1820414,Schöneberg,Has Property
10031983,City Park West,Has Property
1999626,City Park West,Has Property
21439515,NULL,Has Property
26852378,Cole,Has Property
58046238,Mar Lee,Has Property
27950955,Baker,Has Property
2819019,Amager Øst,Has Property
8149489,NULL,Has Property
42754305,Leith,Has Property
40216854,Leith,Has Property
1708860,Old Town,Has Property
31352859,NULL,Has Property
18048483,Harold's Cross,Has Property
40884266,NULL,Has Property
56995251,Newington,Has Property
46507290,Tsim Sha Tsui,Has Property
31381356,NULL,Has Property
7429624,New Cross,Has Property
7926420,Catford,Has Property
72898550,NULL,Has Property
62375366,NULL,Has Property
27075160,Sheung Wan,Has Property
25836015,NULL,Has Property
25386661,Sai Ying Pun,Has Property
47806081,Central,Has Property
34566770,NULL,Has Property
53105961,Mong Kok,Has Property
4074616,NULL,Has Property
21035961,Porte de Versailles,Has Property
38674908,Tour Eiffel - Champ de Mars,Has Property
29041063,Porte de Versailles,Has Property
113796166,Vaugirard,Has Property
32598092,Commerce - Dupleix,Has Property
25629865,NULL,Has Property
7734698,Nation,Has Property
119247753,Nation,Has Property
35766904,Commerce - Dupleix,Has Property
25346729,Châtelet - Les Halles - Beaubourg,Has Property
15251160,Champs-Elysées,Has Property
62548016,République,Has Property
31567279,Austerlitz,Has Property
523311,Irvington,Has Property
7035191,Montmartre,Has Property
63971209,N. Tabor,Has Property
